2125-11-NC-3603-1300-20-20305C-3603025-02;2125-11-N;2125;45667;45667,62083;Con Compromiso;923211;C-3603-1300-20-20305C-3603025-02;Nación;RECURSOS CORRIENTES;5069351435;0;5069351435;43465767;INSTRUCTOR. Contratar servicios profesionales y de apoyo a la gestión como instructor para el programa de articulación con la media del centro industrial y de desarrollo empresarial de Soacha.;2825, 2925, 3025, 3125, 3225, 3325, 13525, 13625, 13725, 13825, 13925, 14025, 14125, 14225, 14325, 14425, 14525, 14625, 14725, 14825, 14925, 15025, 15125, 15225, 15325, 15425, 15525, 15625, 15725, 15825, 15925, 16025, 16125, 16225, 16325, 16425, 16525, 16625, 16725, 16825, 16925, 17025, 21125, 21225, 21325, 21425, 21525, 21625, 21725, 21825, 21925, 22025, 22125, 22225, 22325, 22425, 22525, 22625, 22725, 22825, 22925, 23025, 23125, 23225, 23325, 23425, 23525, 23625, 23725, 23825, 23925, 24025, 24125, 24225, 28125, 32725, 34425, 34525, 34625, 34725, 34825, 34925, 37725, 38025, 42125, 42225, 42325, 42525, 42625, 42725, 50925, 51525, 51625, 51725, 51825, 51925, 52025, 52125, 52225, 52325, 52425, 52925, 53025, 69225, 69325, 69425, 69525, 69625, 70325, 70425, 73025, 73425, 73525, 73625, 73825;-0;14725, 14825, 14925, 15025, 15125, 15225, 19825, 19925, 20025, 20125, 20225, 20325, 20425, 20525, 20625, 20725, 20825, 20925, 21025, 21125, 21225, 21325, 21425, 21525, 21625, 21725, 21825, 21925, 22025, 22125, 22225, 22325, 22425, 22525, 22625, 22725, 22825, 22925, 23025, 23125, 23225, 23325, 27225, 27325, 27425, 27525, 27625, 27725, 27825, 27925, 28025, 28125, 28225, 28325, 28425, 28525, 28625, 28725, 28825, 28925, 29025, 29125, 29225, 29325, 29425, 29525, 29625, 29725, 29825, 29925, 30025, 30125, 30225, 30325, 33325, 35725, 36725, 36825, 36925, 37025, 37125, 37225, 39925, 40225, 68525, 68625, 68725, 68825, 68925, 69025, 69425, 69525, 69625, 69725, 69825, 69925, 70025, 70125, 70225, 70325, 70425, 70525, 70625, 70725, 70825, 70925, 71025, 71125, 71225, 71325, 71425, 71525, 71625, 71725, 71825, 71925, 72025, 72125, 72225, 72325, 72425, 72525, 72625, 72725, 72825, 72925, 73025, 73125, 73225, 73325, 73425, 73525, 73625, 73725, 73825, 73925, 74025, 74125, 74225, 74325, 74425, 74525, 74625, 74725, 74825, 74925, 75025, 75125, 75225, 75325, 75425, 75525, 75625, 75725, 75825, 75925, 76025, 76125, 76225, 76325, 76425, 76525, 76625, 76725, 76825, 76925, 77125, 77225, 77325, 77425, 77525, 77625, 77725, 77825, 77925, 78025, 78125, 78225, 78325, 78425, 78525, 78625, 78725, 78825, 78925, 79025, 106525, 109025, 109125, 109225, 109325, 109425, 109525, 109925, 110025, 110125, 110225, 110325, 110425, 110525, 110625, 110725, 110825, 110925, 111025, 111125, 111225, 111325, 111425, 111525, 111625, 111725, 111825, 111925, 112025, 112125, 112225, 112325, 112425, 112525, 112625, 112725, 112825, 112925, 113025, 113125, 113225, 113325, 113425, 113525, 113625, 113725, 113825, 113925, 114025, 114125, 114225, 114325, 114425, 114525, 114625, 114725, 114825, 114925, 115025, 115125, 115225, 115325, 115425, 115525, 115625, 115725, 115825, 115925, 116025, 116125, 116225, 116325, 116425, 116525, 116625, 116725, 116825, 116925, 117025, 117125, 117225, 117325, 117425, 117625, 117725, 117825, 117925, 118025, 118125, 118225, 118325, 118425, 118525, 118625, 118725, 118825, 118925, 119025, 119125, 119225, 119325, 119425, 119525, 119625, 119725, 119825, 119925, 120025, 120125, 120225, 168025, 168125, 168225, 168325, 168425, 179125, 179225, 179325, 179425, 179525, 179625, 180025, 180125, 180225, 180325, 180425, 180525, 180625, 180725, 180825, 180925, 181025, 181125, 181225, 181325, 181425, 181525, 181625, 181725, 181825, 181925, 182025, 182125, 182225, 182325, 182425, 182525, 182625, 182725, 182825, 182925, 183025, 183125, 183225, 183325, 183425, 183525, 183625, 183725, 183825, 183925, 184025, 184125, 184225, 184325, 184425, 184525, 184625, 184725, 184825, 184925, 185025, 185125, 185225, 185325, 185425, 185525, 185625, 185725, 185825, 185925, 186025, 186125, 186225, 186325, 186425, 186525, 186625, 186725, 186825, 186925, 187025, 187125, 187225, 187325, 187525, 187625, 187725, 187825, 187925, 188025, 188125, 188225, 188325, 188425, 188525, 188625, 188725, 188825, 188925, 189025, 189125, 189225, 189325, 189425, 189525, 189625, 189725, 189825, 189925, 190025, 190125, 190225, 190325, 190425, 190525, 190625, 210525;64541725, 64541825, 64541925, 64542025, 64542125, 64542225, 64551825, 64551925, 64552025, 64552125, 64552225, 64552325, 64552425, 64552525, 64552625, 64552825, 64568525, 64568625, 64568725, 64568825, 64568925, 64569025, 64569125, 64569225, 64569325, 64569425, 64569525, 64569625, 64569725, 64569825, 64569925, 64570025, 64570125, 64570225, 64570325, 64570425, 64570525, 64570625, 64570825, 64570925, 64571025, 64571125, 64574925, 64575025, 64582325, 64582425, 64582525, 64582625, 64582725, 64582825, 64582925, 64583025, 64583125, 64583225, 64583425, 64583525, 64583625, 64583725, 64583825, 64583925, 64584025, 64584125, 64584225, 64584325, 64584425, 64584525, 64584625, 64584725, 64584825, 64584925, 64585025, 64585125, 64585225, 64601725, 64617125, 64617225, 64617325, 64617425, 64617525, 64617625, 64620325, 64620625, 67839925, 68528925, 96892225, 96892425, 96892525, 96892725, 96893125, 96893325, 96894425, 96894525, 96894825, 96895025, 96895325, 96895525, 96895725, 96896025, 96896325, 96896625, 96896925, 96897225, 96897325, 96897525, 96897825, 96898025, 96898325, 96898525, 96898725, 96898925, 96899125, 96949925, 96950025, 96950225, 96950425, 96950625, 96950825, 96951025, 96951225, 96951425, 96951625, 96951825, 96952025, 96952625, 96952725, 96952925, 96953225, 96953425, 96953625, 96953825, 96954025, 96954225, 96954425, 96954625, 96954925, 96955125, 96955325, 96955525, 96955825, 96956025, 96956325, 96956525, 96956725, 96956925, 96957225, 96957525, 96957725, 96958025, 96958225, 96958425, 96958625, 96958925, 96959125, 96959325, 96959525, 96959725, 96960025, 96960225, 96960425, 96960725, 96960925, 96961125, 96961325, 96961525, 96961725, 96962025, 96962425, 96962625, 96962825, 96963125, 96963325, 96963525, 96963825, 96964025, 96964325, 96964525, 96964725, 96964825, 96965125, 96965425, 96965625, 96965825, 97044225, 97044325, 97044425, 97044525, 110456825, 140316425, 140316625, 140316725, 140316825, 140317025, 140317225, 140317825, 140317925, 140318025, 140318125, 140318225, 140318425, 140318525, 140318625, 140318725, 140318825, 140318925, 140319025, 140319125, 140319225, 140319325, 140319425, 140319525, 140319825, 140320025, 140320325, 140320525, 140320725, 140320925, 140321125, 140321225, 140321425, 140321625, 140321825, 140322025, 140322225, 140322425, 140322625, 140322825, 140323025, 140323225, 140323425, 140323625, 140323925, 140324125, 140324325, 140324525, 140324725, 140324925, 140325025, 140325225, 140325425, 140325525, 140325625, 140325725, 140325825, 140325925, 140326025, 140326125, 140326225, 140326325, 140326425, 140326625, 140326725, 140326825, 140327025, 140327225, 140327325, 140327425, 140327525, 140327625, 140327725, 140327825, 140327925, 140328025, 140328125, 140328225, 140328325, 140328525, 140328725, 140328825, 140328925, 140329125, 140329225, 140329325, 140329425, 140329725, 140329825, 140329925, 140330025, 140330125, 140330225, 140330325, 140330425, 140330625, 140330725, 140374225, 140374325, 140374525, 140374625, 140374725, 140374825, 140374925, 140375025, 140375125, 140375425, 140375525, 140375725, 140375825, 154067525, 154067625, 154067725, 154067825, 154067925, 154683225, 154683325, 154683425, 154683525, 154683625, 177585825, 177585925, 177586025, 177586125, 177586225, 177586325, 177586725, 177586825, 177586925, 177650725, 177650925, 177651025, 177651125, 177651325, 177651425, 177651525, 177651625, 177651725, 177651825, 177651925, 177652025, 177652125, 177652225, 177652325, 177652425, 177652525, 177652625, 177652725, 177652825, 177652925, 177653025, 177653125, 177653225, 177653325, 177653425, 177653525, 177653625, 177653725, 177653825, 177653925, 177654025, 177654125, 177654225, 177654325, 177654425, 177654525, 177654625, 177654725, 177654825, 177654925, 177655025, 177655125, 177655225, 177655325, 177655425, 177655525, 177655625, 177655725, 177655825, 177655925, 177656025, 177656125, 177656225, 177656425, 177656525, 177656625, 177656725, 177656825, 177656925, 177657025, 177657225, 177657325, 177657425, 177657525, 177657625, 177657725, 177657825, 177657925, 177658025, 177658125, 177658325, 177658525, 177658725, 177658825, 177659025, 177659125, 177659225, 177659425, 177659625, 177659725, 177660025, 177660125, 177660425, 177660625, 177660725, 177661025, 177661225, 177661625, 177661725, 177661925, 177662125, 177662225, 177662425, 177662525, 177662625, 177662825, 177662925, 177663125, 178436625, 178436725, 178436925, 178437025, 179711525;-0
2225-11-NC-3603-1300-20-20305C-3603025-02;2225-11-N;2225;45667;45667,62361;Generado;923211;C-3603-1300-20-20305C-3603025-02;Nación;RECURSOS CORRIENTES;142424659;-142424659;0;0;MATERIALES FORMACION. Compra de materiales para la formación programa articulación con la educación media.;-0;-0;-0;-0;-0
2325-18-PC-3603-1300-20-20305C-3603025-01;2325-18-P;2325;45667;45667,65903;Con Compromiso;923218;C-3603-1300-20-20305C-3603025-01;Propios;FONDOS ESPECIALES;1029684265;0;1029684265;879248785;APOYO APRENDICES. Atender apoyos de sostenimiento FIC regular para los aprendices que cumplen con los requisitos de acuerdo con la normatividad vigente;39425, 39525, 45325, 45425, 45525, 45625, 45725, 45825, 45925, 46025, 46125, 46225, 46325, 46425, 46525, 46625, 46725, 46825, 46925, 47025, 47125, 47225, 47325, 47425, 47525, 47625, 47725, 47825, 47925, 48025, 48125, 48225, 48325, 48425, 48525, 48625, 48725, 48825, 61025, 61125, 61225, 61325, 61425, 61525, 61625, 61725, 61825, 61925, 62025, 62125, 62225, 62325, 62425, 62525, 62625, 62725, 62825, 62925, 63025, 63125, 63225, 63325, 63425, 63525, 63625, 63725, 63825, 63925, 64025, 64125, 64225, 64325, 64425, 64525, 64625, 64725, 64825, 64925, 65025, 65125, 65225, 65325, 65425, 65525, 84025, 84125, 84225, 84325, 84425, 84525, 84625, 84725, 84825, 84925, 85025, 85125, 85225, 85325, 85425, 85525, 85625, 85725, 85825, 85925, 86025, 86125, 86225, 86325, 86425, 86525, 86625, 86725, 86825, 86925, 87025, 87125, 87225, 87325, 87425, 87525, 87625, 87725, 87825, 87925, 88025, 88125, 88225, 88325, 88425, 88525, 88625, 105325, 105425, 105525, 105625, 105725, 105825, 105925, 106025, 106125, 106225, 106325, 106425, 106525, 106625, 106725, 106825, 106925, 107025, 107125, 107225, 107325, 107425, 107525, 107625, 107725, 107825, 107925, 108025, 108125, 108225, 108325, 108425, 108525, 108625, 108725, 108825, 108925, 109025, 109125, 109225, 109325, 109425, 109525, 109625, 109725, 109825;-0;41725, 41825, 41925, 42025, 42125, 42225, 42325, 42425, 42525, 42625, 42725, 42825, 42925, 43025, 43125, 43225, 43325, 43425, 43525, 43625, 43725, 43825, 43925, 44025, 44125, 44225, 44325, 44425, 44525, 44625, 44725, 44825, 44925, 45025, 45125, 45225, 45325, 45425, 94925, 95025, 95125, 95225, 95325, 95425, 95525, 95625, 95725, 95825, 95925, 96025, 96125, 96225, 96325, 96425, 96525, 96625, 96725, 96825, 96925, 97025, 97125, 97225, 97325, 97425, 97525, 97625, 97725, 97825, 97925, 98025, 98125, 98225, 98325, 98425, 98525, 98625, 98725, 98825, 98925, 99025, 99125, 99225, 99325, 99425, 148225, 148325, 148425, 148525, 148625, 148725, 148825, 148925, 149025, 149125, 149225, 149325, 149425, 149525, 149625, 149725, 149825, 149925, 150025, 150125, 150225, 150325, 150425, 150525, 150625, 150725, 150825, 150925, 151025, 151125, 151225, 151325, 151425, 151525, 151625, 151725, 151825, 151925, 152025, 152125, 152225, 152325, 152425, 152525, 152625, 152725, 152825, 218025, 218125, 218225, 218325, 218425, 218525, 218625, 218725, 218825, 218925, 219025, 219125, 219225, 219325, 219425, 219525, 219625, 219725, 219825, 219925, 220025, 220125, 220225, 220325, 220425, 220525, 220625, 220725, 220825, 220925, 221025, 221125, 221225, 221325, 221425, 221525, 221625, 221725, 221825, 221925, 222025, 222125, 222225, 222325, 222425, 222525;68529225, 68529325, 68529425, 68529525, 68529625, 68529725, 68529825, 68529925, 68530025, 68530125, 68530225, 68530325, 68530425, 68530525, 68530625, 68530725, 68530825, 68530925, 68531025, 68531125, 68531225, 68531325, 68531425, 68531525, 68531625, 68531725, 68531825, 68532025, 68532225, 68532325, 68532425, 68532625, 68532725, 68532825, 68532925, 68533025, 68533125, 68533225, 99951525, 99951725, 99951925, 99952125, 99952425, 99952625, 99952825, 99953025, 99953225, 99953425, 99953625, 99953825, 99954025, 99954325, 99954625, 99954925, 99955225, 99955525, 99955925, 99956125, 99956425, 99956825, 99957225, 99957625, 99957925, 99958225, 99958425, 99958725, 99959025, 99959225, 99959525, 99959825, 99959925, 99960225, 99960525, 99960725, 99961025, 99961225, 99961525, 99961825, 99962025, 99962325, 99962525, 99962825, 99963125, 99963525, 140490725, 140490825, 140490925, 140491025, 140491125, 140491225, 140491325, 140491425, 140491525, 140491625, 140491725, 140491825, 140491925, 140492025, 140492125, 140492225, 140492325, 140492425, 140492525, 140492625, 140492725, 140492825, 140492925, 140493025, 140493125, 140493225, 140493425, 140493525, 140493625, 140493725, 140493925, 140494025, 140494125, 140494225, 140494325, 140494425, 140494525, 140494625, 140494725, 140494825, 140494925, 140495025, 140495125, 140495225, 140495325, 140495425, 140495525, 184386425, 184386725, 184386925, 184387325, 184387825, 184387925, 184388225, 184388825, 184389025, 184389325, 184389625, 184389925, 184390125, 184390425, 184390625, 184390925, 184391125, 184391425, 184391625, 184391825, 184392225, 184392425, 184392625, 184392725, 184392925, 184393025, 184393225, 184393425, 184393725, 184393925, 184394025, 184394225, 184394325, 184394525, 184394625, 184395025, 184395225, 184395525, 184395825, 184395925, 184396225, 184396425, 184396625, 184396925, 184397025, 184397225;-0
2425-18-PC-3603-1300-20-20305C-3603025-02;2425-18-P;2425;45667;45667,6625;Generado;923218;C-3603-1300-20-20305C-3603025-02;Propios;FONDOS ESPECIALES;77333333;-77333333;0;0;BIENESTAR APRENDICES. Gastos bienestar alumnos para la ejecución de las actividades del PNIBA de programas de FIC;-0;-0;-0;-0;-0
2525-18-PC-3603-1300-20-20305C-3603025-02;2525-18-P;2525;45667;45667,66736;Generado;923218;C-3603-1300-20-20305C-3603025-02;Propios;FONDOS ESPECIALES;74862263;-74862263;0;0;MATERIALES FORMACION. Compra materiales para la formación programa Placa Huella FIC;-0;-0;-0;-0;-0
2625-18-PC-3603-1300-20-20305C-3603025-02;2625-18-P;2625;45667;45667,67153;Generado;923218;C-3603-1300-20-20305C-3603025-02;Propios;FONDOS ESPECIALES;41443028;-41443028;0;0;MATERIALES FORMACION. Compra materiales para la formación programas FIC;-0;-0;-0;-0;-0
2725-18-PC-3603-1300-20-20305C-3603025-02;2725-18-P;2725;45667;45667,67986;Generado;923218;C-3603-1300-20-20305C-3603025-02;Propios;FONDOS ESPECIALES;29425719;-29425719;0;0;PROTECCION APRENDICES. Contratar a monto agotable la compra de elementos de protección para los aprendices del Centro Industrial y de Desarrollo Empresarial de Soacha.;-0;-0;-0;-0;-0
2825-18-PC-3603-1300-20-20305C-3603025-02;2825-18-P;2825;45667;45667,68333;Con Compromiso;923218;C-3603-1300-20-20305C-3603025-02;Propios;FONDOS ESPECIALES;155254590;0;155254590;65104174;INSTRUCTOR. Contratar servicios profesionales y de apoyo a la gestión como instructor para el área de FIC-Fondo de la industria de la construcción del centro industrial y de desarrollo empresarial de Soacha.;36825, 44625;-0;39025, 61325, 62425, 130225, 131325, 201425, 210725;64619425, 96844225, 96845425, 140406825, 140407925, 178621825, 179711725;-0
2925-27-NC-3603-1300-20-20305C-3603024-02;2925-27-N;2925;45667;45667,71458;Generado;923227;C-3603-1300-20-20305C-3603024-02;Nación;RECURSOS CORRIENTES;100000000;-100000000;0;0;MANTENIMIENTO BIENES. Contratar el servicio de mantenimiento preventivo y correctivo a todo costo (con suministros, repuestos y mano de obra) para el parque automotor del Centro Industrial y de Desarrollo Empresarial de Soacha.;-0;-0;-0;-0;-0
3025-27-NC-3603-1300-20-20305C-3603024-02;3025-27-N;3025;45667;45667,71667;Generado;923227;C-3603-1300-20-20305C-3603024-02;Nación;RECURSOS CORRIENTES;150000000;-150000000;0;0;MOBILIARIO. Compra de mobiliario que incluye mesas, sillas, armarios, bancos de trabajo, archivadores, escritorios, tableros, entre otros;-0;-0;-0;-0;-0
3125-27-NC-3603-1300-20-20305C-3603024-02;3125-27-N;3125;45667;45667,72014;Generado;923227;C-3603-1300-20-20305C-3603024-02;Nación;RECURSOS CORRIENTES;809700;-809700;0;0;OTROS EQUIPOS. Compra de básculas para el pesaje de residuos;-0;-0;-0;-0;-0
3225-27-NC-3603-1300-20-20305C-3603024-02;3225-27-N;3225;45667;45667,72222;Con Compromiso;923227;C-3603-1300-20-20305C-3603024-02;Nación;RECURSOS CORRIENTES;164230925;28914675;193145600;0;SERVICIOS PERSONALES. Contratar la prestación de servicios profesionales y de apoyo a la gestión para el área de Tecnologías de la Información y las Comunicaciones (TIC) del centro industrial y de desarrollo empresarial de Soacha.;1325, 1525, 1625, 1725, 45225;-0;3525, 3725, 3825, 3925, 13625, 13825, 13925, 14025, 83425, 83525, 83625, 83725, 83925, 142025, 142225, 142325, 142425, 146125, 203225, 203425, 203525, 203625, 207225;42360925, 42361225, 42361325, 42361525, 64525125, 64525325, 64525425, 64525525, 97050125, 97050425, 97050525, 97050825, 97051125, 140424925, 140425125, 140425225, 140425325, 140429425, 178624325, 178624525, 178624625, 178624725, 178629025;-0
3325-86-NC-3603-1300-20-20305C-3603033-02;3325-86-N;3325;45668;45668,32778;Con Compromiso;923286;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;19360000;0;19360000;52629;ECCL SERVICIOS PERSONALES. Contratar la prestación de servicios de evaluadores que ejecutan el proceso de gestión de evaluación y certificación de competencias laborales en el Centro Industrial y de Desarrollo Empresarial de Soacha;31225, 31325, 31425, 31525, 31725, 31825, 32025, 42825, 43525, 54425, 77925;-0;34625, 34725, 34825, 34925, 35125, 35225, 35425, 79225, 79325, 79425, 79525, 79625, 79725, 79825, 79925, 80025, 80125, 144025, 144125, 144225, 144325, 144525, 144625, 144725, 145825, 145925, 146325, 205525, 205625, 205725, 205825, 206025, 206125, 206225, 206925, 207025, 207425, 207825;64602925, 64603025, 64603125, 64603225, 64603425, 64603525, 64603725, 97044725, 97044925, 97045225, 97045325, 97045425, 97045525, 97045725, 97045825, 97045925, 97046025, 140427025, 140427125, 140427225, 140427325, 140427625, 140427725, 140427825, 140429125, 140429225, 140429625, 178626725, 178626925, 178627225, 178627325, 178627525, 178627625, 178627725, 178628725, 178628825, 178629225, 178629625;-0
3325-84-NC-3603-1300-20-20305C-3603033-02;3325-84-N;3325;45668;45668,32778;Con Compromiso;923284;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;121000000;0;121000000;484000;ECCL SERVICIOS PERSONALES. Contratar la prestación de servicios de evaluadores que ejecutan el proceso de gestión de evaluación y certificación de competencias laborales en el Centro Industrial y de Desarrollo Empresarial de Soacha;31225, 31325, 31425, 31525, 31725, 31825, 32025, 42825, 43525, 54425, 77925;-0;34625, 34725, 34825, 34925, 35125, 35225, 35425, 79225, 79325, 79425, 79525, 79625, 79725, 79825, 79925, 80025, 80125, 144025, 144125, 144225, 144325, 144525, 144625, 144725, 145825, 145925, 146325, 205525, 205625, 205725, 205825, 206025, 206125, 206225, 206925, 207025, 207425, 207825;64602925, 64603025, 64603125, 64603225, 64603425, 64603525, 64603725, 97044725, 97044925, 97045225, 97045325, 97045425, 97045525, 97045725, 97045825, 97045925, 97046025, 140427025, 140427125, 140427225, 140427325, 140427625, 140427725, 140427825, 140429125, 140429225, 140429625, 178626725, 178626925, 178627225, 178627325, 178627525, 178627625, 178627725, 178628725, 178628825, 178629225, 178629625;-0
3325-28-NC-3603-1300-20-20305C-3603033-02;3325-28-N;3325;45668;45668,32778;Con Compromiso;923228;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;329120000;0;329120000;2568276;ECCL SERVICIOS PERSONALES. Contratar la prestación de servicios de evaluadores que ejecutan el proceso de gestión de evaluación y certificación de competencias laborales en el Centro Industrial y de Desarrollo Empresarial de Soacha;31225, 31325, 31425, 31525, 31725, 31825, 32025, 42825, 43525, 54425, 77925;-0;34625, 34725, 34825, 34925, 35125, 35225, 35425, 79225, 79325, 79425, 79525, 79625, 79725, 79825, 79925, 80025, 80125, 144025, 144125, 144225, 144325, 144525, 144625, 144725, 145825, 145925, 146325, 205525, 205625, 205725, 205825, 206025, 206125, 206225, 206925, 207025, 207425, 207825;64602925, 64603025, 64603125, 64603225, 64603425, 64603525, 64603725, 97044725, 97044925, 97045225, 97045325, 97045425, 97045525, 97045725, 97045825, 97045925, 97046025, 140427025, 140427125, 140427225, 140427325, 140427625, 140427725, 140427825, 140429125, 140429225, 140429625, 178626725, 178626925, 178627225, 178627325, 178627525, 178627625, 178627725, 178628725, 178628825, 178629225, 178629625;-0
3425-86-NC-3603-1300-20-20305C-3603033-02;3425-86-N;3425;45668;45668,33542;Con Compromiso;923286;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;0;3000000;3000000;2356617;VIATICOS. Viáticos y gastos de viaje para el desplazamiento de los actores que ejecutan el proceso de gestión de evaluación y certificación de competencias laborales del Centro Industrial y de Desarrollo Empresarial de Soacha;30825, 43325, 43425, 43825, 50625, 52525, 54625, 54725, 55925, 57225, 57625, 57725, 57825, 57925, 58425, 59125, 59225, 59325, 59425, 65625, 66125, 66225, 66325, 66525, 66625, 66725, 67125, 67325, 69825, 71025, 75025, 75425, 75625, 75825, 75925, 76025, 92425, 94125, 94225, 98225, 98825, 98925, 104325, 104425, 104525, 104625;6025, 6125;5225, 46125, 49225, 50725, 51925, 52025, 53625, 53725, 54725, 56025, 56225, 56425, 56525, 56625, 101025, 101125, 101225, 103125, 103225, 103325, 103525, 103625, 103725, 104025, 105125, 105725, 105825, 106025, 106325, 107125, 160125, 160525, 160825, 160925, 161025, 162625, 163525, 163725, 166725, 212325, 212925, 217325, 222825, 222925, 223025, 223625;47483325, 74973725, 74977025, 74978625, 74979925, 74980025, 83036025, 83036125, 83037325, 85325125, 85334625, 85350025, 85359825, 85363325, 107822025, 107822225, 107822325, 107825425, 107825725, 107826025, 107826425, 107826725, 107827025, 107827425, 107828925, 107829625, 107829725, 107830025, 107830325, 110457525, 153442225, 153443225, 153445225, 153445325, 153445425, 153447425, 153448725, 153449025, 153452325, 184376025, 184376825, 184384325, 184398025, 184398325, 184398625, 184399825;1025, 1125
3425-84-NC-3603-1300-20-20305C-3603033-02;3425-84-N;3425;45668;45668,33542;Con Compromiso;923284;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;0;13810000;13810000;6707190;VIATICOS. Viáticos y gastos de viaje para el desplazamiento de los actores que ejecutan el proceso de gestión de evaluación y certificación de competencias laborales del Centro Industrial y de Desarrollo Empresarial de Soacha;30825, 43325, 43425, 43825, 50625, 52525, 54625, 54725, 55925, 57225, 57625, 57725, 57825, 57925, 58425, 59125, 59225, 59325, 59425, 65625, 66125, 66225, 66325, 66525, 66625, 66725, 67125, 67325, 69825, 71025, 75025, 75425, 75625, 75825, 75925, 76025, 92425, 94125, 94225, 98225, 98825, 98925, 104325, 104425, 104525, 104625;6025, 6125;5225, 46125, 49225, 50725, 51925, 52025, 53625, 53725, 54725, 56025, 56225, 56425, 56525, 56625, 101025, 101125, 101225, 103125, 103225, 103325, 103525, 103625, 103725, 104025, 105125, 105725, 105825, 106025, 106325, 107125, 160125, 160525, 160825, 160925, 161025, 162625, 163525, 163725, 166725, 212325, 212925, 217325, 222825, 222925, 223025, 223625;47483325, 74973725, 74977025, 74978625, 74979925, 74980025, 83036025, 83036125, 83037325, 85325125, 85334625, 85350025, 85359825, 85363325, 107822025, 107822225, 107822325, 107825425, 107825725, 107826025, 107826425, 107826725, 107827025, 107827425, 107828925, 107829625, 107829725, 107830025, 107830325, 110457525, 153442225, 153443225, 153445225, 153445325, 153445425, 153447425, 153448725, 153449025, 153452325, 184376025, 184376825, 184384325, 184398025, 184398325, 184398625, 184399825;1025, 1125
3425-28-NC-3603-1300-20-20305C-3603033-02;3425-28-N;3425;45668;45668,33542;Con Compromiso;923228;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;10148000;10000000;20148000;14173839;VIATICOS. Viáticos y gastos de viaje para el desplazamiento de los actores que ejecutan el proceso de gestión de evaluación y certificación de competencias laborales del Centro Industrial y de Desarrollo Empresarial de Soacha;30825, 43325, 43425, 43825, 50625, 52525, 54625, 54725, 55925, 57225, 57625, 57725, 57825, 57925, 58425, 59125, 59225, 59325, 59425, 65625, 66125, 66225, 66325, 66525, 66625, 66725, 67125, 67325, 69825, 71025, 75025, 75425, 75625, 75825, 75925, 76025, 92425, 94125, 94225, 98225, 98825, 98925, 104325, 104425, 104525, 104625;6025, 6125;5225, 46125, 49225, 50725, 51925, 52025, 53625, 53725, 54725, 56025, 56225, 56425, 56525, 56625, 101025, 101125, 101225, 103125, 103225, 103325, 103525, 103625, 103725, 104025, 105125, 105725, 105825, 106025, 106325, 107125, 160125, 160525, 160825, 160925, 161025, 162625, 163525, 163725, 166725, 212325, 212925, 217325, 222825, 222925, 223025, 223625;47483325, 74973725, 74977025, 74978625, 74979925, 74980025, 83036025, 83036125, 83037325, 85325125, 85334625, 85350025, 85359825, 85363325, 107822025, 107822225, 107822325, 107825425, 107825725, 107826025, 107826425, 107826725, 107827025, 107827425, 107828925, 107829625, 107829725, 107830025, 107830325, 110457525, 153442225, 153443225, 153445225, 153445325, 153445425, 153447425, 153448725, 153449025, 153452325, 184376025, 184376825, 184384325, 184398025, 184398325, 184398625, 184399825;1025, 1125
3525-28-NC-3603-1300-20-20305C-3603033-02;3525-28-N;3525;45668;45668,35278;Con Compromiso;923228;C-3603-1300-20-20305C-3603033-02;Nación;RECURSOS CORRIENTES;29480000;0;29480000;0;SERVICIOS PERSONALES. Contratar la prestación de servicios profesionales /o de apoyo a la gestión de carácter temporal, para contribuir con el cumplimiento de las metas establecidas para el proceso de Evaluación y Certificación de Competencias Labora;4025;-0;15925, 79125, 143125, 204325;64542825, 97044625, 140426125, 178625525;-0
